,FirstName_x,LastName_x,DateOfBirth_x,FullName_x,MatchedFullName,FullNameScore,FullNameIndex,MatchedFirstName,FirstNameScore,FirstNameIndex,MatchedLastName,LastNameScore,LastNameIndex,FirstName_y,LastName_y,DateOfBirth_y,Revenue,FullName_y
863,jacob,bell,1982-09-14,jacobbell,jacobmiller,70.0,98,jacob,100.0,59,bell,100.0,116,jacob,miller,1932-04-04,245887,jacobmiller
864,zachary,arias,1969-01-26,zacharyarias,zacharyarias,100.0,692,zachary,100.0,400,arias,100.0,339,zachary,arias,1969-01-26,204104,zacharyarias
865,pamela,bonilla,2006-07-06,pamelabonilla,pamleabonilla,92.30769,693,pamlea,83.333336,401,bonilla,100.0,497,pamlea,bonilla,2006-07-06,487956,pamleabonilla
866,marvin,santos,1938-04-22,marvinsantos,marvinsantos,100.0,694,marvin,100.0,402,santos,100.0,498,marvin,santos,1938-04-22,261956,marvinsantos
867,stephanie,harper,1965-03-06,stephanieharper,stephanieharepr,93.333336,695,stephanie,100.0,182,harepr,83.333336,499,stephanie,harepr,1965-03-06,131822,stephanieharepr
868,stephanie,ingram,1965-08-25,stephanieingram,tsephanieingram,93.333336,696,stephanie,100.0,182,ingram,100.0,500,tsephanie,ingram,,23049,tsephanieingram
869,todd,mason,2015-07-16,toddmason,thomashcan,63.157894,259,cody,50.0,25,mason,100.0,484,thomas,hcan,,284140,thomashcan
870,david,owens,1980-12-04,davidowens,davidownes,90.0,697,david,100.0,75,owens,100.0,46,david,ownes,,276317,davidownes
871,rebecca,wilkerson,1926-11-05,rebeccawilkerson,rebeccawilkesron,93.75,698,rebecca,100.0,24,wilkerson,100.0,438,rebecca,wilkesron,1926-11-05,304498,rebeccawilkesron
872,lisa,thompson,1964-09-26,lisathompson,lisathompson,100.0,699,lisa,100.0,229,thompson,100.0,28,lisa,thompson,1964-09-26,353248,lisathompson
873,mark,ellis,1923-09-25,markellis,markellsi,88.888885,700,mark,100.0,95,wells,80.0,279,mark,ellsi,1923-09-25,425793,markellsi
874,catherine,stark,1967-08-28,catherinestark,catherinestark,100.0,701,catherine,100.0,33,stark,100.0,179,catherine,stark,1967-08-28,427903,catherinestark
875,roger,pope,1997-02-15,rogerpope,rogeroppe,88.888885,702,roger,100.0,314,oppe,75.0,504,roger,oppe,1997-02-15,51284,rogeroppe
876,dillon,petersen,2001-09-30,dillonpetersen,dillonpetersen,100.0,703,dillon,100.0,27,petersen,100.0,505,dillon,petersen,2001-09-30,3441,dillonpetersen
877,kevin,stewart,2005-04-22,kevinstewart,kevinstewart,100.0,704,kevin,100.0,254,stewart,100.0,84,kevin,stewart,2005-04-22,18588,kevinstewart
878,daniel,johnson,1945-05-06,danieljohnson,danieljohnson,100.0,705,daniel,100.0,17,johnson,100.0,97,daniel,johnson,1945-05-06,310347,danieljohnson
879,shannon,williams,2009-09-18,shannonwilliams,anthonywilliams,80.0,251,sharon,76.92308,15,williams,100.0,68,anthony,williams,1991-09-23,318519,anthonywilliams
880,marcus,rodriguez,2005-11-28,marcusrodriguez,marcusrodriguez,100.0,706,marcus,100.0,225,rodriguez,100.0,301,marcus,rodriguez,2005-11-28,318619,marcusrodriguez
881,bryan,brown,2003-09-29,bryanbrown,bradbrown,84.210526,166,bryan,100.0,241,brown,100.0,135,brad,brown,1989-12-16,413064,bradbrown
882,claire,clark,1991-03-24,claireclark,jaredclark,76.190475,551,lauren,66.666664,87,clark,100.0,72,jared,clark,1933-11-29,446173,jaredclark
883,carlos,dunn,1999-10-13,carlosdunn,carloshnery,66.666664,300,carlos,100.0,221,duncan,80.0,448,carlos,hnery,1989-01-26,248644,carloshnery
884,mark,cooke,1981-05-02,markcooke,markjones,66.666664,444,mark,100.0,95,cook,88.888885,350,mark,jones,1933-07-19,149995,markjones
885,kenneth,hernandez,2008-08-27,kennethhernandez,kennethhernandez,100.0,707,kenneth,100.0,90,hernandez,100.0,469,kenneth,hernandez,2008-08-27,318745,kennethhernandez
886,stephen,howe,2002-06-03,stephenhowe,stephnehowe,90.90909,708,stephen,100.0,421,howe,100.0,196,stephne,howe,,335381,stephnehowe
887,kimberly,wright,1999-12-29,kimberlywright,kimbelrywright,92.85714,709,kimberly,100.0,175,wright,100.0,479,kimbelry,wright,1999-12-29,275375,kimbelrywright
888,david,lowery,1995-08-05,davidlowery,davidlowery,100.0,710,david,100.0,75,lowery,100.0,506,david,lowery,1995-08-05,212253,davidlowery
889,jessica,phillips,2022-05-03,jessicaphillips,jessicaphlilips,93.333336,711,jessica,100.0,28,phillips,100.0,435,jessica,phlilips,2022-05-03,111026,jessicaphlilips
890,donald,fernandez,2008-10-19,donaldfernandez,doanldfernandez,93.333336,712,ronald,83.333336,93,fernandez,100.0,305,doanld,fernandez,2008-10-19,272256,doanldfernandez
891,veronica,henderson,1973-04-22,veronicahenderson,veornicahenderson,94.117645,713,veornica,87.5,406,henderson,100.0,508,veornica,henderson,1973-04-22,287793,veornicahenderson
892,hayden,petersen,1964-05-24,haydenpetersen,haydenpetesren,92.85714,714,hayden,100.0,407,petersen,100.0,505,hayden,petesren,1964-05-24,23158,haydenpetesren
893,melissa,conway,1971-01-03,melissaconway,melissacownay,92.30769,715,melissa,100.0,16,cownay,83.333336,510,melissa,cownay,1971-01-03,199597,melissacownay
894,christina,wells,2022-06-09,christinawells,hcristinawells,92.85714,716,christina,100.0,50,wells,100.0,279,hcristina,wells,2022-06-09,83415,hcristinawells
895,laurie,johnson,1974-05-01,lauriejohnson,lauriejohnsno,92.30769,717,laurie,100.0,395,johnson,100.0,97,laurie,johnsno,1974-05-01,122087,lauriejohnsno
896,grant,camacho,1931-07-18,grantcamacho,garntcamacho,91.666664,718,grant,100.0,250,camacho,100.0,512,garnt,camacho,1931-07-18,340056,garntcamacho
897,nancy,jordan,1935-08-07,nancyjordan,nancyjordan,100.0,719,nancy,100.0,96,jordan,100.0,513,nancy,jordan,1935-08-07,78234,nancyjordan
898,kristina,villarreal,1968-08-26,kristinavillarreal,kristinavillarrael,94.44444,720,kristina,100.0,141,villarrael,90.0,514,kristina,villarrael,1968-08-26,302721,kristinavillarrael
899,robin,washington,2003-06-12,robinwashington,robinwahsington,93.333336,721,robin,100.0,316,washington,100.0,16,robin,wahsington,2003-06-12,46938,robinwahsington
900,allison,baker,1985-03-14,allisonbaker,alilsonbaker,91.666664,722,alilson,85.71429,373,baker,100.0,408,alilson,baker,1985-03-14,404959,alilsonbaker
901,tara,diaz,1986-10-14,taradiaz,taradiza,87.5,723,tara,100.0,409,idaz,75.0,387,tara,diza,1986-10-14,159275,taradiza
902,joseph,myers,1974-05-03,josephmyers,josephmorales,75.0,143,joseph,100.0,104,myers,100.0,131,joseph,morales,1965-04-06,58019,josephmorales
903,elizabeth,huff,1989-08-04,elizabethhuff,elizabethuhff,92.30769,724,elizabeth,100.0,195,huff,100.0,400,elizabeth,uhff,1989-08-04,373228,elizabethuhff
904,rachel,adams,2007-05-08,racheladams,racheladams,100.0,725,rachel,100.0,162,adams,100.0,158,rachel,adams,2007-05-08,183849,racheladams
905,valerie,arnold,1957-10-10,valeriearnold,valeriedavis,64.0,287,valerie,100.0,214,reynolds,71.42857,205,valerie,davis,2023-07-05,184187,valeriedavis
906,andre,mckinney,1990-11-26,andremckinney,nadremckinney,92.30769,726,andre,100.0,159,mckinney,100.0,407,nadre,mckinney,1990-11-26,200127,nadremckinney
907,kathleen,swanson,1963-04-20,kathleenswanson,kathleenswasnon,93.333336,727,kathleen,100.0,127,swasnon,85.71429,518,kathleen,swasnon,1963-04-20,259605,kathleenswasnon
908,cameron,christian,1925-08-26,cameronchristian,cameroncrhistian,93.75,728,cameron,100.0,167,crhistian,88.888885,519,cameron,crhistian,1925-08-26,252841,cameroncrhistian
909,brendan,jenkins,2024-03-22,brendanjenkins,brendanjenkins,100.0,729,brendan,100.0,411,jenkins,100.0,520,brendan,jenkins,2024-03-22,370017,brendanjenkins
910,ellen,hill,2023-09-12,ellenhill,ellenhill,100.0,730,ellen,100.0,6,hill,100.0,466,ellen,hill,2023-09-12,301300,ellenhill
911,michael,hill,2006-01-05,michaelhill,michaelhill,100.0,731,michael,100.0,52,hill,100.0,466,michael,hill,2006-01-05,170171,michaelhill
912,michael,floyd,1969-10-27,michaelfloyd,mihcaelfloyd,91.666664,732,michael,100.0,52,floyd,100.0,521,mihcael,floyd,1969-10-27,413105,mihcaelfloyd
913,john,lewis,2020-02-12,johnlewis,johnwolfe,66.666664,83,john,100.0,9,lewis,100.0,249,john,wolfe,1997-04-04,463848,johnwolfe
914,shawn,stark,1981-06-09,shawnstark,shawnsatrk,90.0,733,shawn,100.0,99,stark,100.0,179,shawn,satrk,1981-06-09,338148,shawnsatrk
915,jennifer,webb,1967-09-13,jenniferwebb,jenniferewbb,91.666664,734,jennifer,100.0,65,ewbb,75.0,522,jennifer,ewbb,1967-09-13,47470,jenniferewbb
916,victoria,dixon,1942-05-04,victoriadixon,victoriaidxon,92.30769,735,victoria,100.0,81,dixon,100.0,177,victoria,idxon,1942-05-04,390589,victoriaidxon
917,joseph,anderson,1947-11-13,josephanderson,josephanderson,100.0,736,joseph,100.0,104,anderson,100.0,14,joseph,anderson,1947-11-13,115958,josephanderson
918,richard,huffman,1928-10-19,richardhuffman,ricahrdhuffman,92.85714,737,richard,100.0,173,huffman,100.0,524,ricahrd,huffman,1928-10-19,374186,ricahrdhuffman
919,jessica,martinez,1934-11-27,jessicamartinez,jessicamartinez,100.0,738,jessica,100.0,28,martinez,100.0,394,jessica,martinez,1934-11-27,494027,jessicamartinez
920,vanessa,hardin,2005-11-14,vanessahardin,vaenssahardin,92.30769,739,vanessa,100.0,91,hardin,100.0,525,vaenssa,hardin,2005-11-14,276253,vaenssahardin
921,david,boyd,2006-07-08,davidboyd,davidboyd,100.0,740,david,100.0,75,boyd,100.0,35,david,boyd,2006-07-08,308902,davidboyd
922,gregory,kennedy,1944-03-16,gregorykennedy,gregroykennedy,92.85714,741,gregory,100.0,155,kennedy,100.0,526,gregroy,kennedy,,37509,gregroykennedy
923,laura,bryant,1943-02-19,laurabryant,lauarbryant,90.90909,742,laura,100.0,351,bryant,100.0,40,lauar,bryant,1943-02-19,196074,lauarbryant
924,lynn,dixon,2003-06-27,lynndixon,lynndioxn,88.888885,743,lynn,100.0,48,dixon,100.0,177,lynn,dioxn,2003-06-27,429613,lynndioxn
925,joshua,nichols,1950-12-28,joshuanichols,joshuanichols,100.0,744,joshua,100.0,61,nichols,100.0,528,joshua,nichols,,356301,joshuanichols
926,eric,young,1927-11-02,ericyoung,ericoyung,88.888885,745,eric,100.0,166,young,100.0,148,eric,oyung,1927-11-02,146878,ericoyung
927,amber,holt,1982-11-19,amberholt,amberhotl,88.888885,746,amber,100.0,178,hotl,75.0,530,amber,hotl,1982-11-19,31940,amberhotl
928,nancy,ramsey,1934-07-04,nancyramsey,nancyrmasey,90.90909,747,nancy,100.0,96,rmasey,83.333336,531,nancy,rmasey,1934-07-04,81058,nancyrmasey
929,matthew,peterson,2012-07-15,matthewpeterson,matthewyates,74.07407,170,matthew,100.0,19,petersen,87.5,505,matthew,yates,2004-08-19,407040,matthewyates
930,tara,shepard,1986-09-15,tarashepard,tarashepard,100.0,748,tara,100.0,409,shepard,100.0,532,tara,shepard,1986-09-15,311550,tarashepard
931,brenda,kramer,1967-04-21,brendakramer,brendakramer,100.0,749,brenda,100.0,417,kramer,100.0,533,brenda,kramer,1967-04-21,374104,brendakramer
932,hunter,duran,2020-08-03,hunterduran,heatherduncan,66.666664,617,heather,61.53846,38,duran,100.0,548,heather,duncan,1939-07-04,477278,heatherduncan
933,carol,randolph,1963-01-03,carolrandolph,carolrandolph,100.0,750,carol,100.0,164,randolph,100.0,534,carol,randolph,1963-01-03,65547,carolrandolph
934,timothy,zamora,1966-10-10,timothyzamora,timothyreed,66.666664,413,timothy,100.0,286,azmora,83.333336,465,timothy,reed,1923-10-10,3019,timothyreed
935,alexis,bell,2010-03-02,alexisbell,alexisblel,90.0,751,alexis,100.0,97,bell,100.0,116,alexis,blel,2010-03-02,293176,alexisblel
936,carla,edwards,1994-06-24,carlaedwards,carolcardenas,64.0,214,calra,80.0,64,ward,72.72727,223,carol,cardenas,2021-01-20,475862,carolcardenas
937,carol,crawford,2009-12-20,carolcrawford,connorcrawford,74.07407,58,carol,100.0,164,crawford,100.0,56,connor,crawford,1948-11-07,253842,connorcrawford
938,julie,johnston,1935-06-17,juliejohnston,juliejohnson,96.0,293,julie,100.0,7,johnston,100.0,227,julie,johnson,1951-07-18,452637,juliejohnson
939,stephanie,watkins,2013-10-24,stephaniewatkins,stephaniewtakins,93.75,753,stephanie,100.0,182,watkins,100.0,371,stephanie,wtakins,2013-10-24,65313,stephaniewtakins
940,ian,ware,2022-07-12,ianware,lisawarren,70.588234,315,ian,100.0,107,warren,80.0,261,lisa,warren,1944-08-05,334956,lisawarren
941,laura,herrera,1986-04-19,lauraherrera,laurahererra,91.666664,754,laura,100.0,351,herrera,100.0,379,laura,hererra,1986-04-19,243733,laurahererra
942,rebecca,watts,1984-07-03,rebeccawatts,rebeccaawtts,91.666664,755,rebecca,100.0,24,awtts,80.0,538,rebecca,awtts,1984-07-03,335945,rebeccaawtts
943,nicholas,thompson,1957-03-20,nicholasthompson,lisathompson,71.42857,699,nicholas,100.0,41,thompson,100.0,28,lisa,thompson,1964-09-26,353248,lisathompson
944,kenneth,rodriguez,2004-08-22,kennethrodriguez,kennethrodriguez,100.0,756,kenneth,100.0,90,rodriguez,100.0,301,kenneth,rodriguez,2004-08-22,339017,kennethrodriguez
945,ariana,ortiz,1948-05-19,arianaortiz,arianaortiz,100.0,757,ariana,100.0,419,ortiz,100.0,336,ariana,ortiz,1948-05-19,97708,arianaortiz
946,troy,watson,2013-08-07,troywatson,troywatson,100.0,758,troy,100.0,294,watson,100.0,327,troy,watson,2013-08-07,422172,troywatson
947,vernon,vaughn,1975-09-20,vernonvaughn,vernonvaughn,100.0,759,vernon,100.0,420,vaughn,100.0,449,vernon,vaughn,1975-09-20,315015,vernonvaughn
948,stephen,watson,1943-12-06,stephenwatson,stephenwatson,100.0,760,stephen,100.0,421,watson,100.0,327,stephen,watson,1943-12-06,12195,stephenwatson
949,joshua,humphrey,1997-11-24,joshuahumphrey,joshuauhmphrey,92.85714,761,joshua,100.0,61,uhmphrey,87.5,539,joshua,uhmphrey,1997-11-24,376844,joshuauhmphrey
950,lisa,porter,1995-12-09,lisaporter,lisaporter,100.0,762,lisa,100.0,229,porter,100.0,540,lisa,porter,1995-12-09,285139,lisaporter
951,karen,mccoy,1941-11-03,karenmccoy,karenmccoy,100.0,763,karen,100.0,13,mccoy,100.0,541,karen,mccoy,1941-11-03,73966,karenmccoy
952,amy,gregory,1962-12-07,amygregory,patrickgregory,66.666664,678,amy,100.0,215,gregory,100.0,75,patrick,gregory,1952-08-26,249009,patrickgregory
953,ashley,washington,1948-03-31,ashleywashington,ashleywashington,100.0,764,ashley,100.0,130,washington,100.0,16,ashley,washington,1948-03-31,331311,ashleywashington
954,tammy,chapman,1956-05-31,tammychapman,tammybryant,60.869564,41,tammy,100.0,39,chan,72.72727,431,tammy,bryant,1925-09-12,358024,tammybryant
955,margaret,moore,2008-07-10,margaretmoore,magraretmoore,92.30769,765,margaret,100.0,266,moore,100.0,9,magraret,moore,2008-07-10,374788,magraretmoore
956,john,benson,1948-06-20,johnbenson,josephanderson,66.666664,736,john,100.0,9,benson,100.0,362,joseph,anderson,1947-11-13,115958,josephanderson
957,benjamin,chambers,1962-11-14,benjaminchambers,benjaminchambers,100.0,766,benjamin,100.0,260,chambers,100.0,542,benjamin,chambers,1962-11-14,54901,benjaminchambers
958,judith,smith,2009-06-09,judithsmith,judithsmith,100.0,767,judith,100.0,423,smith,100.0,23,judith,smith,2009-06-09,173929,judithsmith
959,debra,west,1950-06-21,debrawest,debraewst,88.888885,768,debra,100.0,424,west,100.0,550,debra,ewst,1950-06-21,274720,debraewst
960,william,contreras,1993-12-05,williamcontreras,williamcontreras,100.0,769,william,100.0,98,contreras,100.0,544,william,contreras,1993-12-05,134874,williamcontreras
961,thomas,cooper,1925-05-30,thomascooper,thomascooper,100.0,770,thomas,100.0,35,cooper,100.0,170,thomas,cooper,1925-05-30,323830,thomascooper
962,cynthia,wallace,1972-09-17,cynthiawallace,cynthiawlalace,92.85714,771,cynthia,100.0,67,wallace,100.0,38,cynthia,wlalace,1972-09-17,213520,cynthiawlalace
963,james,hamilton,1985-12-20,jameshamilton,jamesahmilton,92.30769,772,james,100.0,32,hamilton,100.0,172,james,ahmilton,1985-12-20,474266,jamesahmilton
964,gregory,jordan,1967-07-14,gregoryjordan,gergoryjordan,92.30769,773,gregory,100.0,155,jordan,100.0,513,gergory,jordan,,134677,gergoryjordan
965,paul,perez,1963-11-19,paulperez,apulperez,88.888885,774,paul,100.0,34,perez,100.0,299,apul,perez,1963-11-19,443686,apulperez
966,robert,perez,1989-09-01,robertperez,robertperez,100.0,775,robert,100.0,12,perez,100.0,299,robert,perez,1989-09-01,76745,robertperez
967,adam,johnson,1969-04-09,adamjohnson,adamjohnson,100.0,776,adam,100.0,427,johnson,100.0,97,adam,johnson,1969-04-09,201643,adamjohnson
968,joseph,brown,1976-03-07,josephbrown,josephanderson,72.0,736,joseph,100.0,104,brown,100.0,135,joseph,anderson,1947-11-13,115958,josephanderson
969,john,smith,1991-10-21,johnsmith,johnsmiht,88.888885,777,john,100.0,9,smith,100.0,23,john,smiht,,297050,johnsmiht
970,karen,spencer,1985-05-07,karenspencer,karenspnecer,91.666664,778,karen,100.0,13,spnecer,85.71429,547,karen,spnecer,1985-05-07,418156,karenspnecer
971,jonathon,garrett,1952-07-20,jonathongarrett,jonathongarrett,100.0,779,jonathon,100.0,428,garrett,100.0,174,jonathon,garrett,1952-07-20,426200,jonathongarrett
972,william,duran,1934-12-31,williamduran,williamduran,100.0,780,william,100.0,98,duran,100.0,548,william,duran,1934-12-31,292450,williamduran
973,melissa,lucas,2024-06-29,melissalucas,melissaparks,75.0,318,melissa,100.0,16,lucas,100.0,324,melissa,parks,1963-01-14,485885,melissaparks
974,david,johnson,2022-12-25,davidjohnson,davidjones,81.818184,529,david,100.0,75,johnson,100.0,97,david,jones,1948-06-18,481968,davidjones
975,michael,brown,1994-07-11,michaelbrown,michaelbrown,100.0,781,michael,100.0,52,brown,100.0,135,michael,brown,1994-07-11,21568,michaelbrown
976,natasha,horton,1946-01-20,natashahorton,natashahorton,100.0,782,natasha,100.0,153,horton,100.0,329,natasha,horton,,123167,natashahorton
977,monica,allen,1954-09-27,monicaallen,monicahale,85.71429,145,monica,100.0,79,allen,100.0,255,monica,hale,2021-06-04,145246,monicahale
978,kristin,martin,1975-02-12,kristinmartin,kristinmartin,100.0,783,kristin,100.0,429,martin,100.0,99,kristin,martin,1975-02-12,47535,kristinmartin
979,eric,ross,1975-01-06,ericross,ericross,100.0,784,eric,100.0,166,ross,100.0,549,eric,ross,1975-01-06,410160,ericross
980,patrick,west,1995-11-15,patrickwest,patrickwest,100.0,785,patrick,100.0,394,west,100.0,550,patrick,west,1995-11-15,365116,patrickwest
981,william,houston,1939-04-08,williamhouston,williamduran,69.23077,780,william,100.0,98,jhonston,80.0,470,william,duran,1934-12-31,292450,williamduran
982,sergio,dominguez,2001-05-15,sergiodominguez,sergiodominguez,100.0,786,sergio,100.0,430,dominguez,100.0,551,sergio,dominguez,2001-05-15,97668,sergiodominguez
983,howard,campbell,1946-03-01,howardcampbell,howradcampbell,92.85714,787,howrad,83.333336,431,campbell,100.0,22,howrad,campbell,,446413,howradcampbell
984,ronald,morales,1965-04-20,ronaldmorales,ronaldmoralse,92.30769,788,ronald,100.0,93,morales,100.0,129,ronald,moralse,1965-04-20,437719,ronaldmoralse
985,nancy,may,2005-12-07,nancymay,nancymay,100.0,789,nancy,100.0,96,may,100.0,553,nancy,may,2005-12-07,339502,nancymay
986,christine,fitzgerald,1979-06-02,christinefitzgerald,christinefitzgerald,100.0,790,christine,100.0,30,fitzgerald,100.0,554,christine,fitzgerald,1979-06-02,110082,christinefitzgerald
987,lisa,robinson,1923-12-16,lisarobinson,lisarobnison,91.666664,791,lisa,100.0,229,robinson,100.0,164,lisa,robnison,1923-12-16,255585,lisarobnison
988,steven,baker,2024-04-18,stevenbaker,stevenbaker,100.0,792,steven,100.0,200,baker,100.0,408,steven,baker,2024-04-18,95449,stevenbaker
989,christopher,munoz,2000-06-18,christophermunoz,christopherolson,75.0,122,christopher,100.0,105,umnoz,80.0,232,christopher,olson,,152543,christopherolson
990,gerald,morse,1935-01-18,geraldmorse,geraldmorse,100.0,793,gerald,100.0,285,morse,100.0,556,gerald,morse,,475685,geraldmorse
991,dorothy,cantrell,2014-12-30,dorothycantrell,doorthycantrell,93.333336,794,doorthy,85.71429,432,cantrell,100.0,441,doorthy,cantrell,2014-12-30,12059,doorthycantrell
992,scott,rogers,1965-03-11,scottrogers,scottrogers,100.0,795,scott,100.0,433,rogers,100.0,199,scott,rogers,1965-03-11,188100,scottrogers
993,sharon,davis,2012-11-27,sharondavis,sharondavis,100.0,796,sharon,100.0,15,davis,100.0,154,sharon,davis,2012-11-27,49596,sharondavis
994,christopher,aguilar,1978-10-31,christopheraguilar,christopherdaniel,80.0,654,christopher,100.0,105,aguirre,71.42857,439,christopher,daniel,1975-11-27,189023,christopherdaniel
995,michael,baird,1988-10-16,michaelbaird,michaelbaird,100.0,629,michael,100.0,52,baird,100.0,457,michael,baird,1949-07-11,271335,michaelbaird
996,dominique,sutton,1992-03-07,dominiquesutton,dominiquestuton,93.333336,798,dominique,100.0,435,stuton,83.333336,557,dominique,stuton,,242697,dominiquestuton
997,jamie,davis,2000-05-25,jamiedavis,ajmiedavis,90.0,799,jamie,100.0,36,davis,100.0,154,ajmie,davis,2000-05-25,184393,ajmiedavis
998,kathryn,green,2020-05-29,kathryngreen,kathryngreen,100.0,800,kathryn,100.0,437,green,100.0,390,kathryn,green,2020-05-29,65972,kathryngreen
999,caitlin,carlson,2012-09-04,caitlincarlson,caitlincarlson,100.0,801,caitlin,100.0,438,carlson,100.0,558,caitlin,carlson,2012-09-04,153668,caitlincarlson
1000,brenda,howard,1933-07-22,brendahoward,brednahoward,91.666664,802,brenda,100.0,417,howard,100.0,168,bredna,howard,1933-07-22,218984,brednahoward
1001,ronald,bennett,2012-05-16,ronaldbennett,doanldfernandez,57.142857,712,ronald,100.0,93,burnett,71.42857,326,doanld,fernandez,2008-10-19,272256,doanldfernandez
1002,michelle,reeves,2004-01-23,michellereeves,michaellee,75.0,543,michelle,100.0,255,ereves,83.333336,122,michael,lee,1946-06-03,25521,michaellee
